@relation segment

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cell,back,giemsa}

@data
83.333336,219,213,123,24.333334,255,255,255,255,89.666664,1,255,255,82.666664,21.333334,255,255,255,255,93,1,255,255,83,40,255,255,255,255,112.666664,1,255,255,0.333333,91.333336,56,217,241.666672,255,212.333328,105,1,255,255,0,0,105,47.666668,109.666664,147.333328,255,115.666664,32,0,255,255,0,0,0,123.333336,28.666666,35.666668,40.333332,92,44,3.666667,0,255,255,0,0,0,0,111.333336,122.666664,97.333336,255,8.666667,113,cell
75.666664,221,217,115,102.333336,255,255,255,255,209.666672,1,255,255,78.333336,100.333336,255,255,255,255,206.333328,1,255,255,89.333336,89.666664,255,255,255,255,158,0.666667,255,255,0,98.666664,70.666664,205,230,255,209.333328,69,0,255,255,0,0,110,50.666668,103,132,170,119.333336,16.666666,0,255,255,0,0,0,125.666664,29.666666,32.666668,34.666668,85,41.666668,1.666667,0,255,255,0,0,0,0,116.333336,132.333328,101.666664,255,10.333333,115,cell
85.666664,218,200,122,73.333336,255,255,170,255,34.333332,0,255,255,85.666664,73,255,255,170,255,38.666668,0,255,255,88.333336,70.666664,245.666672,255,255,249.333328,99.333336,0,255,255,0,95.333336,61.666668,193,231.666672,255,167.666672,111.666664,1,255,255,0,0,107.333336,49.333332,99.333336,131.666672,255,108.333336,25,0,255,255,0,0,0,123.333336,30,32.666668,38,114.333336,39.666668,4,0,255,255,0,0,0,0,113.333336,124.666664,99.333336,255,8.333333,113.666664,cell
81.333336,220,212,121,69.333336,255,255,170,255,0,0,255,255,82.333336,68,255,255,170,255,0,0,255,255,88.333336,65.333336,250.333328,255,255,255,17,0,255,255,0,94.666664,60,173,206.333328,255,158,89.666664,0,255,199,0,0,106,49.333332,87.666664,118.333336,255,91,27.333334,0,255,255,0,0,0,121.333336,30.333334,32.666668,40.666668,163.333328,37.333332,5.666667,0,255,255,0,0,0,0,111,118.666664,98.666664,255,6.666667,112.333336,cell
102,225,180,147,139.333328,255,170,85,204,26,0,255,255,101.666664,134.333328,255,170,170,203,28.666666,0,255,255,101,106,188,159.333328,170,175,56,0,255,255,1.333333,103.666664,75.333336,132.666672,169.333328,255,130.666672,47,0,255,255,1.666667,0.333333,112,55.666668,76,96.333336,170,86,15.333333,0,255,255,0,0,0,124.333336,32.333332,27.666666,33.333332,123.333336,33.333332,4,0,255,238,0,0,0,0,117,126.333336,107.666664,255,7,117.666664,cell
101.666664,227,185,151,143,255,170,255,184,129.333328,0.333333,255,255,101.666664,137.333328,255,170,255,181,122,0.333333,255,255,102.333336,107.666664,202.666672,170,255,153,85.333336,1,255,255,1.666667,105,78.666664,115.666664,144.666672,201,112.333336,46.333332,0,255,255,2.666667,1,112,58,59,72.333336,170,66,9.333333,0,255,255,0,0,0,122.666664,32.333332,27.666666,35,158.333328,30.666666,6.666667,0,255,210.333328,0,0,0,0.333333,116,125,108,255,5.333333,115,cell
81,221,213,123,70.666664,255,255,255,255,106.666664,0,255,255,82.333336,70,255,255,170,255,98.333336,0,255,255,89.666664,68,255,255,170,255,60.666668,0,255,255,0,96,62.333332,165,177.666672,255,174,44,0,255,255,0,0,105.333336,51,73,96,225,77.333336,18.666666,0,255,236.333328,0,0,0,119,30.333334,32.666668,42.666668,170,35.333332,9,0,255,224.333328,0,0,0,0,108.666664,118.666664,100,255,6,108.666664,cell
89,221,197,129,89.333336,255,255,85,255,49,0,255,255,89.666664,87,255,255,85,255,47.666668,0,255,255,93.333336,78,255,234.666672,170,255,37,0,255,255,0,98.666664,67,155,156,134.666672,184.666672,6,0,255,255,0,0,105,51.666668,60.666668,70,170,71.333336,3.333333,0.333333,255,189,0,0,0,117.666664,30,33,44.666668,170,33.333332,11.666667,0,255,201.333328,0,0,0,0,109,121.333336,101.666664,255,6.333333,108,cell
88,216,201,124,25,215.333328,170,0,204,0,0,255,255,87.666664,24.666666,209.333328,170,0,204.666672,0,0,255,255,88.333336,32.666668,198.333328,190.333328,85,210.666672,0,0,255,255,0.666667,91.666664,45.333332,165,163.666672,170,194,1.333333,0,255,255,0.666667,0,99,43.666668,67.666664,83.333336,204,76,7,0,255,189.333328,0,0,0,114.333336,27,38.666668,52,174.333328,38.333332,14,0,255,209,0,0,0,0,102.666664,116.666664,91.333336,255,7.666667,102.666664,cell
88,221,212,132,34.333332,173,43.333332,85,102.333336,0,0,255,255,88,33,161.666672,47.333332,85,105.666664,0,0,255,255,87.333336,24.666666,119.666664,69,85,132.666672,0,0,255,255,1,87.666664,27.333334,123,126.666664,170,145,3.666667,0,255,255,1.333333,0.333333,94.333336,36,70,86,170,82.666664,6.333333,0,255,255,0,0,0,111.333336,24.333334,43.333332,59,185.666672,42.666668,16.666666,0,255,217.333328,0,0,0,0,98,113.333336,81.666664,255,9.666667,98.666664,cell
86.666664,223,215,134,18.333334,212,70.666664,170,134.333328,0,0,255,255,86.666664,18,211.333328,72.333336,170,133,2,0,255,255,85.666664,16.333334,134.666672,78.333336,170,97.333336,11.666667,0,255,255,0.666667,86,17.666666,63,71,170,66.666664,9.333333,0,255,255,1.666667,1,90,30,74.333336,83.666664,85,92,8.666667,0,255,255,1.333333,0.666667,0,109,21,47.666668,65,202.666672,46,19,0,255,224.666672,0,0,0,0,95,110.333336,75,255,11,96,cell
84.666664,222,218,131,14.666667,169.666672,41.333332,0,150,0,0,255,255,84.666664,14.333333,157,42.666668,0,137.333328,0,0,255,255,84.666664,11,92,45,170,64,9.333333,0.666667,255,255,0.333333,84.333336,15.666667,84.666664,35.666668,85,60.333332,13.666667,0,255,255,1,0.666667,86.333336,25.333334,83.333336,84.666664,85,106.333336,11.333333,0,255,255,1.333333,1.333333,0.666667,107.333336,18.333334,51.333332,70,225,48.666668,21.333334,0,255,230.666672,0,0,0,0,92.333336,108,71.666664,255,11.666667,95,cell
86,220,213,128,13.333333,155.666672,0,85,54.333332,0,0.666667,255,255,85.666664,12.333333,151.333328,0,85,51.333332,0,0.666667,255,255,84.666664,10.333333,152.333328,4.333333,85,60.333332,0,1,255,255,1.333333,82.666664,23.666666,154,26.333334,85,117.666664,0,0,255,255,3,1.666667,84,22.666666,95.666664,94.666664,85,126,12.333333,0,255,255,4,3.333333,1.333333,106.666664,16.666666,53.333332,73.666664,250.666672,50,23.666666,0,255,234,0,0,0,0,90.666664,106.666664,70.666664,255,13,94,cell
84.333336,221,212,127,33.666668,232,0,0,177.666672,0,0,255,255,84.333336,33.333332,228.666672,0,0,185.333328,0,0,255,255,82.666664,36.666668,212.666672,0,0,212,0,0,255,255,1.666667,79,42.666668,201.333328,35,0,213.666672,0,0,255,255,4.666667,3.333333,82.333336,28.666666,111,116.333336,85,149,12,0,255,255,4.666667,3.666667,0.333333,106.666664,17,54.666668,76,255,50.333332,25.666666,0,255,232.666672,0,0,0,0,89.333336,106,69,255,14.333333,94.333336,cell
82,218,212,120,17.666666,192,38,85,138.333328,0,0,255,255,82.333336,17,187,27,0,142,0,0,255,255,82.333336,15.333333,177.333328,0,0,164,0,0,255,255,0.666667,81.333336,24,173,41,85,186.333328,0,0,255,255,2,1,85,29.666666,113,119.666664,85,146,18.333334,0,255,255,1.666667,1.333333,0,108.666664,20.333334,52.333332,72,242.666672,49,23,0,255,255,0,0,0,0,90.333336,105,65,255,15,96,cell
81.666664,218,219,122,12,194.666672,119,85,204.666672,0,0,255,255,81.666664,11,190.333328,118,85,201,0,0,255,255,81.666664,9,143.666672,71,0,173,0,0,255,255,0.333333,82.666664,16,140,57.666668,85,170,0,0,255,255,1,0.333333,88,33.333332,112,125.666664,85,135.333328,26,0,255,255,0.666667,0,0,111.333336,23.333334,49.333332,66.666664,209,47.666668,19.666666,0,255,255,0,0,0,0,92.666664,104.333336,70.666664,255,13.333333,98.333336,cell
79.333336,218,225,120,23.333334,203,167.666672,170,238,15.666667,0,255,255,79.666664,22,195.333328,160,170,228.333328,13.666667,0,255,255,82.333336,18.333334,139,123,170,170,1.333333,0,255,255,0,84.333336,20.333334,127,115.333336,85,166.666672,14,0,255,255,0,0,92.333336,38.666668,109.333336,133,85,119.333336,34.333332,0,255,255,0,0,0,114.333336,26,46,61,178.333328,45.666668,16.666666,0,255,255,0,0,0,0,96,105.333336,75,255,11,102,cell
84.666664,220,217,128,39.666668,191.333328,77.333336,0,201.666672,0,0,255,255,84.666664,37.333332,179.666672,90,0,195,0,0,255,255,84.333336,27.666666,148.333328,154,170,170.333328,9.666667,0,255,255,0,86.333336,33,155,175.666672,255,169.333328,40.333332,0,255,255,0,0,97.333336,45.333332,105.333336,138.666672,170,100.333336,43.333332,0,255,170.333328,0,0,0,118,29,42,53.666668,170,43,13.333333,0,255,255,0,0,0,0,101,109.333336,81,255,8.666667,104.333336,cell
83,223,221,130,22.666666,162.333328,60,0,182,0,0,255,255,83,21.666666,151,69,0,175.333328,0,0,255,255,82.666664,16,127,140.333328,86.333336,146,23.666666,0,255,255,0.333333,84.666664,23.333334,163.333328,190,255,162.333328,61,0,255,255,0,0,96.666664,41.333332,111.333336,149.666672,255,105,47.333332,0,255,220.666672,0,0,0,117.666664,28,42.333332,53.666668,170,45,11.666667,0,255,255,0,0,0,0,101,108.333336,85.666664,255,7.333333,104.333336,cell
81.666664,224,221,130,19.666666,146.666672,69.333336,0,142.666672,0,0,255,255,81.666664,18.333334,141,77.333336,0,143.333328,0,0,255,255,82,10.666667,151.666672,135.666672,170,163,19.666666,0,255,255,0.333333,84.666664,20.333334,181.333328,206.666672,255,178.333328,63.333332,1.666667,255,230.666672,0,0,96.666664,40,115.333336,156.666672,255,107.333336,52,0,255,255,0,0,0,118.333336,27.333334,41.666668,51.666668,170,46,9.333333,0,255,255,0,0,0,0,102,108.333336,85,255,7.333333,105,cell
82,223,214,127,24.333334,134.333328,70.666664,0,155.333328,0,0.333333,255,255,82,23,133.333328,78.666664,85,159.666672,0,0.333333,255,255,82,15.666667,175.666672,192.333328,170,195,28,0.666667,255,255,0.333333,85,26.333334,198,231,255,199,65,1,255,255,0,0,98.333336,41,117,160.333328,255,109.333336,52,0,255,255,0,0,0,119.333336,27.333334,40.333332,48.666668,169,46.333332,7.333333,0,255,255,0,0,0,0,103.666664,110.666664,86,255,7.666667,106.333336,cell
31.333334,253,223,73,172.333328,255,255,170,255,86.666664,0.333333,255,255,35.666668,169,255,255,170,255,85.666664,0.333333,255,255,58.333332,132.666672,255,255,170,255,52.333332,0.333333,255,255,0,79.333336,89.666664,255,255,85,255,0,0.333333,255,255,0,0,94.333336,95.666664,127.666664,154.333328,170,146,18.666666,0,255,255,0,0,0,119.333336,27.333334,45.666668,61.666668,227.666672,48.333332,12.666667,0.666667,255,255,0,0,0,0,102.333336,119.666664,83.666664,255,10.333333,101.666664,cell
52,253,203,109,224.333328,255,255,85,255,0,0,255,255,55,221.333328,255,255,85,255,0,0,255,255,72,184.666672,255,199.333328,85,255,0,0,255,255,0,82.666664,68.666664,245,117,0,255,0,0,255,255,0,0,91.333336,89.666664,145.666672,175.666672,204.666672,172.666672,14,0.333333,255,255,0,0,0,119.333336,26,48.333332,64.333336,232,53.333332,11.333333,0.666667,255,255,0,0,0,0,104,127,85.333336,255,12.666667,104.666664,cell
74,245,199,137,234.666672,255,170,0,255,0,0,255,255,76,227.333328,255,167.666672,0,255,0,0,255,255,85.333336,139.666672,255,85,0,255,0,0,255,255,0,84,60.666668,235.333328,66.333336,85,135.333328,0,0,255,255,1.666667,4.666667,88.666664,82.333336,168.666672,205,255,203,10.333333,0.333333,255,255,2.666667,5,1,120.666664,25.333334,50.333332,66.333336,230.666672,57,8.666667,1,255,255,0,0,0,0,106.333336,130,84,255,14.666667,108,cell
95,245,230,205,220,255,85,85,170,0,0,255,255,95.333336,202,255,85,85,170,0,0,255,255,92.666664,64.333336,255,85,85,170,0,0,255,255,9,77.666664,67.666664,246.333328,68,170,95.333336,0,0,255,255,24.333334,17,80,61.666668,201,221,255,223,12.666667,0.666667,255,255,27.666666,20.666666,3.333333,117.333336,20.666666,57.333332,76,255,63.666668,12.333333,0.666667,255,255,12.333333,3,0,0,100.333336,120.333336,71.333336,255,15.666667,103.333336,cell
145.666672,244,155,226,220.333328,255,0,255,0,0,0,255,255,137,216,255,0,255,0,0,0,255,255,96,163.333328,255,0,255,0,0,0,255,255,41,68.666664,91.666664,209.666672,47.666668,170,64.333336,0,0,255,255,68.333336,27.333334,73.666664,38.666668,213,223,255,222,18.333334,0.666667,255,255,63.333332,23.666666,1,115.666664,17,62,82.333336,255,67.333336,15,0.666667,255,255,29,0,0,0,97.666664,115.666664,68.666664,255,14.666667,101.333336,cell
60.666668,225,156,83,255,255,85,170,113.666664,0,0.666667,255,255,61,255,255,85,170,101.666664,0,0.666667,255,255,60,220.666672,255,70,170,85,0,0.666667,255,255,2,56.333332,94.666664,165,124,170,150.333328,5,0,255,254,6.666667,4.666667,70.333336,20,214,226.666672,255,220.666672,33.333332,1,255,255,3,1.333333,0,114.666664,15,63.666668,84.666664,255,68,16.666666,0,255,255,0,0,0,0,93,114,64,255,16.666666,98.666664,cell
5,180,255,12,181.666672,255,255,0,255,0,0,255,255,9,177.333328,255,255,0,255,0,0,255,255,28.666666,143,255,255,0,255,0,0.333333,255,255,0,46.333332,56.666668,226,235.666672,255,240.666672,14.666667,0,255,255,0,0,70.333336,24.666666,215.666672,231.666672,255,219,58.666668,1,255,255,0,0,0,114.333336,16,61.666668,82.666664,255,65,18,0,255,255,0,0,0,0,86.333336,110.333336,45.666668,255,20.666666,92.333336,cell
28.333334,215,230,42,207.333328,255,255,0,255,0,0,255,255,31,200.666672,255,255,0,255,0,0,255,255,42.333332,151.333328,255,149,0,255,0,0,255,255,0,50.333332,56.666668,228,170,0,223.666672,0,0,255,255,0,0,68.333336,10.666667,212.333328,224,255,216.666672,54.666668,0,255,255,0,0,0,112.333336,12,63.333332,84.333336,255,67.333336,17,0,255,255,0,0,0,0,85.666664,107.333336,52,255,19.333334,90.666664,cell
33,233,247,64,100.666664,255,255,85,255,0,0,255,255,33.666668,94,255,255,170,255,0,0,255,255,35.333332,63,255,255,170,255,0,0,255,255,0.666667,46.666668,34,255,251,170,255,0,0,255,255,0,0,70.666664,34,213.666672,227.666672,255,215.666672,74,0,255,255,0,0,0,113.333336,15,59,78.666664,255,62,17,0,255,255,0,0,0,0,83.666664,105,43.333332,255,19.666666,90,cell
44.333332,231,221,76,96,255,255,85,255,0,0,255,255,44,93.333336,255,255,85,255,0,0,255,255,42.333332,73,255,255,85,255,0,0,255,255,1,50.333332,32,255,206.333328,85,255,0.666667,0,255,255,0,0,70.333336,26.333334,212,220,255,217.666672,52.333332,0,255,255,0,0,0,111.666664,11,60,79.666664,255,64.333336,15,0.333333,255,255,0,0,0,0,82.333336,103.333336,52,255,18.333334,87,cell
56.666668,223,204,85,141,221.333328,28,85,147.666672,0,0,255,255,56,131.333328,216.333328,49.666668,170,143.333328,0,0,255,255,52,78.666664,255,149.666672,85,255,0,0,255,255,4,53.333332,31.666666,242.666672,179.666672,85,255,29.666666,0,255,255,3.666667,1,71,25.666666,211.333328,214.666672,255,219,33,0,255,255,2,0,0,110.333336,7,59.666668,78.333336,253.666672,65.333336,13.333333,0.666667,255,255,0,0,0,0,83,103.666664,58.333332,255,16.333334,85.666664,cell
84.333336,227,180,124,119.333336,255,0,255,40.666668,0,0.666667,255,255,80.333336,111,255,0,255,40,0,0,255,255,61.666668,66.333336,255,85,170,116,15.666667,0,255,255,18.666666,57,41.333332,151,131.666672,170,171.333328,71.333336,0.333333,255,255,23.333334,5.666667,73,28,211.333328,212.333328,255,219.666672,22.333334,0,255,255,12.666667,1.666667,0,110,3.666667,58,76,242.666672,64.666664,11.333333,0.666667,255,255,3,0,0,0,86.666664,109,58.666668,255,17.666666,90.333336,cell
77.666664,234,217,136,125.666664,255,59.333332,85,255,0,0,255,255,76,115,255,85,85,255,0,0,255,255,65.333336,67,255,85,85,231.333328,85,0.666667,255,255,10.333333,61.333332,52,185,95.666664,85,200,80.333336,1.333333,255,255,16.666666,7,76,30.666666,211.333328,212,132,220,6.666667,0,255,255,11.333333,1.666667,0,109.666664,4.333333,55.666668,72,232.333328,62.666668,10,0.666667,255,255,0,0,0,0,88,115.333336,53,255,22,92,cell
52.333332,228,178,77,188,255,170,85,255,0,1,255,255,52,177.333328,255,170,85,255,17.666666,0.333333,255,255,51.666668,120.333336,255,170,170,255,85,0.333333,255,255,2,58.333332,63.666668,223.333328,205.666672,170,238.333328,88.333336,0.666667,255,255,1.333333,0.333333,76,33.666668,215.333328,215.666672,132.666672,224.666672,4.666667,0,255,255,0,0,0,110.333336,8.333333,57.333332,75,245.666672,62.666668,12.333333,0,255,255,0,0,0,0,85.666664,113,46,255,23,88.666664,cell
19.333334,241,255,44,89.333336,255,255,255,255,192.333328,0.333333,255,255,22.333334,87.333336,255,255,255,255,187,0.333333,255,255,38,88.333336,255,255,255,255,161,0.333333,255,255,0,57.333332,76.333336,249.666672,255,255,255,149,0.333333,255,255,0,0,79,52,211.333328,207,140.333328,228,4,0,255,255,0,0,0,111.666664,14.666667,56,73,247,59.666668,13.666667,0,255,255,0,0,0,0,86.666664,110.333336,57.333332,255,18.666666,89,cell
22,230,255,42,66,255,255,255,255,168.666672,0,255,255,24.666666,61.333332,255,255,255,255,175,0,255,255,38,42,255,255,255,255,113.666664,0.333333,255,255,0,53.666668,45.333332,216.666672,213,170,240.333328,139.666672,0.333333,255,255,0,0,75.666664,46.333332,210.333328,216.666672,255,224.666672,19,0,255,255,0,0,0,111.666664,12.666667,59.333332,78,255,63.666668,14.333333,0,255,255,0,0,0,0,84,107.333336,55.666668,255,17.333334,84,cell
43.666668,218,192,61,168.666672,255,255,0,255,0,0,255,255,44,160,255,243.333328,0,255,0,0,255,255,48.666668,111,255,164,0,255,0,0,255,255,0,55.333332,45.666668,225.666672,170,170,203.333328,54,0,255,255,0,0.333333,72.666664,39,210.333328,215,255,221.666672,27.333334,0,255,255,0,0,0,111.333336,11.333333,62.333332,82,255,66.666664,15.333333,0,255,255,0,0,0,0,85.666664,106.333336,58.333332,255,16,88.333336,cell
56.666668,232,199,92,182.333328,255,170,0,255,0,0.666667,255,255,56.666668,177.333328,255,170,0,255,0,0.666667,255,255,56,135,255,170,0,255,0,0.666667,255,255,0.666667,60,68.666664,188,170,170,186.333328,110.333336,0.333333,255,255,1,0.666667,78.666664,63,197,210,225.666672,220.666672,24.666666,0,255,255,0,0,0,113.333336,17.666666,58.333332,77.333336,255,61.666668,15.333333,0,255,255,0,0,0,0,88.666664,104,61,255,15,93,cell
96,230,176,143,239.333328,255,0,85,170,0,0.666667,255,255,94.333336,232.666672,255,0,85,170,0,1,255,255,82.333336,166.333328,255,0,255,60,0,0.333333,255,255,12,66.666664,69.666664,206.333328,85,170,113.666664,4,0,255,255,27.666666,15.666667,76,55.666668,198.666672,213,255,220.333328,25,0,255,255,21.333334,12,0.666667,113.666664,16.666666,60.666668,80.333336,255,64.666664,15.666667,0,255,255,5.666667,0.333333,0,0,91.333336,107.666664,61.666668,255,15.333333,94.666664,cell
148.333328,238,168,230,183,255,0,255,0,0,0,255,255,142,171.333328,255,0,255,0,0,0,255,255,105.666664,115,255,0,255,0,0,0,255,255,36.333332,71,69,233.333328,33.666668,170,76,0,0,255,255,71,34.666668,74.333336,47.666668,203,216,255,219.333328,21.666666,0,255,255,67.333336,31.333334,2.333333,114.666664,16.333334,62,82.666664,255,66.666664,15.666667,0.333333,255,255,36.666668,8,0,0,95.333336,113.666664,64.666664,255,15.333333,99.666664,cell
145.666672,244,155,226,220.333328,255,0,255,0,0,0,255,255,137,216,255,0,255,0,0,0,255,255,96,163.333328,255,0,255,0,0,0,255,255,41,68.666664,91.666664,209.666672,47.666668,170,64.333336,0,0,255,255,68.333336,27.333334,73.666664,38.666668,213,223,255,222,18.333334,0.666667,255,255,63.333332,23.666666,1,115.666664,17,62,82.333336,255,67.333336,15,0.666667,255,255,29,0,0,0,97.666664,115.666664,68.666664,255,14.666667,101.333336,cell
60.666668,225,156,83,255,255,85,170,113.666664,0,0.666667,255,255,61,255,255,85,170,101.666664,0,0.666667,255,255,60,220.666672,255,70,170,85,0,0.666667,255,255,2,56.333332,94.666664,165,124,170,150.333328,5,0,255,254,6.666667,4.666667,70.333336,20,214,226.666672,255,220.666672,33.333332,1,255,255,3,1.333333,0,114.666664,15,63.666668,84.666664,255,68,16.666666,0,255,255,0,0,0,0,93,114,64,255,16.666666,98.666664,cell
5,180,255,12,181.666672,255,255,0,255,0,0,255,255,9,177.333328,255,255,0,255,0,0,255,255,28.666666,143,255,255,0,255,0,0.333333,255,255,0,46.333332,56.666668,226,235.666672,255,240.666672,14.666667,0,255,255,0,0,70.333336,24.666666,215.666672,231.666672,255,219,58.666668,1,255,255,0,0,0,114.333336,16,61.666668,82.666664,255,65,18,0,255,255,0,0,0,0,86.333336,110.333336,45.666668,255,20.666666,92.333336,cell
27.333334,232,255,54,119.333336,255,255,85,255,0,0.666667,255,255,27,113.333336,255,255,85,255,0,0.666667,255,255,30,68.666664,255,255,170,255,0,0.666667,255,255,0,43.666668,32,255,255,255,255,87,0,255,255,0,0,73,47.333332,217,235,255,215.333328,85.666664,1,255,255,0,0,0,115,19,57,76.666664,255,58.333332,18,0,255,247,0,0,0,0,84,102.666664,45.333332,255,19.666666,90.666664,cell
35,242,221,69,121,255,170,0,255,0,0.333333,255,255,36.333332,117.333336,255,170,36,255,0,0.333333,255,255,42.666668,93.333336,255,182,85,255,19.666666,0.333333,255,255,0,48.666668,66.333336,255,255,255,255,151.666672,0.333333,255,255,0,0,79.333336,71,215.333328,233.666672,255,199.666672,111,1,255,255,0,0,0,116.666664,22.666666,49,67,238,49.333332,17.666666,0,255,209,0,0,0,0,87,102.666664,61.333332,255,14.333333,91,cell
42,240,204,75,85.666664,255,255,85,255,81.333336,0,255,255,41.333332,87.666664,255,255,85,255,76.666664,0,255,255,41.666668,91,255,255,170,255,40,0.666667,255,255,0.333333,50,64.666664,255,255,255,255,81,0,255,255,0,0,76.333336,60.333332,212.333328,227,255,210.666672,90.666664,0,255,255,0,0,0,114.333336,19.333334,52,69.666664,240.333328,54.333332,15.333333,0.666667,255,230.333328,0,0,0,0,86,103.666664,55,255,16.666666,92.333336,cell
35.666668,239,255,79,91,236,170,170,227,22,0,255,255,37.666668,91.666664,234,170,170,219.333328,22.666666,0,255,255,46,96.666664,221,170,85,200,19.666666,0,255,255,0,54.333332,66,255,239,170,255,14.333333,0,255,255,0,0,74.666664,53.333332,209.666672,218.666672,255,214.666672,60.666668,0,255,255,0,0,0,112.666664,15.333333,53.333332,71,236.333328,57.666668,13,0.666667,255,255,0,0,0,0,85.666664,104.666664,56,255,17.333334,90.666664,cell
44.333332,231,221,76,96,255,255,85,255,0,0,255,255,44,93.333336,255,255,85,255,0,0,255,255,42.333332,73,255,255,85,255,0,0,255,255,1,50.333332,32,255,206.333328,85,255,0.666667,0,255,255,0,0,70.333336,26.333334,212,220,255,217.666672,52.333332,0,255,255,0,0,0,111.666664,11,60,79.666664,255,64.333336,15,0.333333,255,255,0,0,0,0,82.333336,103.333336,52,255,18.333334,87,cell
41,213,179,54,102,255,233.333328,0,255,0,0,255,255,41.666668,99.666664,255,212,0,255,0,0,255,255,47,89,255,135.333328,0,255,0,0,255,255,0,52.333332,36.333332,245,170,85,236.333328,0,0,255,255,0,0.666667,68.666664,10,211.666672,218,255,218.333328,41.333332,0,255,255,0,0,0,111.333336,8.666667,63.666668,84.666664,255,68.333336,16.333334,0,255,255,0,0,0,0,85,105.666664,58.333332,255,17,90.333336,cell
67,202,147,88,242.666672,255,85,0,255,0,0,255,255,67.666664,234,255,85,85,255,0,0,255,255,66.666664,163.666672,255,33.666668,85,150.666672,0,0,255,255,4.666667,59.333332,59,218.333328,103.666664,170,161.333328,0,0,255,255,12.666667,8,70.666664,31,211,215.333328,255,219,32.666668,0,255,255,9.666667,6.666667,1,112.333336,11,64,84.666664,255,68.333336,16,0,255,255,2,0,0,0,88.666664,107.333336,65.333336,255,15,92.333336,cell
